Epoch,Time (seconds)
449,0.024011611938476562
450,0.028862714767456055
451,0.025730371475219727
452,0.02509927749633789
453,0.026387453079223633
454,0.025094985961914062
455,0.026094913482666016
456,0.02592635154724121
457,0.026485443115234375
458,0.02619457244873047
459,0.025927305221557617
460,0.025876283645629883
461,0.02698373794555664
462,0.02761554718017578
463,0.02784895896911621
464,0.028023958206176758
465,0.028076171875
466,0.02769303321838379
467,0.028027057647705078
468,0.024912595748901367
469,0.022554397583007812
470,0.02238607406616211
471,0.022615909576416016
472,0.02448272705078125
473,0.024639129638671875
474,0.024882793426513672
475,0.024219751358032227
476,0.02455425262451172
477,0.023966312408447266
478,0.02450847625732422
479,0.024448156356811523
480,0.024557113647460938
481,0.024034976959228516
482,0.02302098274230957
483,0.027649402618408203
484,0.03131604194641113
485,0.031522512435913086
486,0.030449390411376953
487,0.03075695037841797
488,0.030515193939208984
489,0.0308377742767334
490,0.02783513069152832
491,0.021622657775878906
492,0.021691560745239258
493,0.02294301986694336
494,0.02328634262084961
495,0.02370738983154297
496,0.023813724517822266
497,0.023669719696044922
498,0.024031639099121094
499,0.023249149322509766
500,0.02329254150390625
501,0.028067827224731445
502,0.03009343147277832
503,0.02906489372253418
504,0.030763864517211914
505,0.030974388122558594
506,0.02384328842163086
507,0.022199630737304688
508,0.02080512046813965
509,0.026347637176513672
510,0.02946925163269043
511,0.023145675659179688
512,0.021804332733154297
513,0.02421092987060547
514,0.029522418975830078
515,0.02585434913635254
516,0.022517919540405273
517,0.0238344669342041
518,0.0240786075592041
519,0.02359461784362793
520,0.024712324142456055
521,0.0238187313079834
522,0.02340102195739746
523,0.024855613708496094
524,0.026750564575195312
525,0.022745132446289062
526,0.02498602867126465
527,0.02901768684387207
528,0.030686140060424805
529,0.030635595321655273
530,0.03005385398864746
531,0.027638912200927734
532,0.023435592651367188
533,0.022335529327392578
534,0.022092819213867188
535,0.02294325828552246
536,0.023254871368408203
537,0.023336410522460938
538,0.02345442771911621
539,0.022888898849487305
540,0.022973299026489258
541,0.023324966430664062
542,0.023147106170654297
543,0.023067712783813477
544,0.027010202407836914
545,0.02939128875732422
546,0.028252124786376953
547,0.02427530288696289
548,0.023235082626342773
549,0.02631235122680664
550,0.02666306495666504
551,0.02215886116027832
552,0.023485422134399414
553,0.023481130599975586
554,0.022141218185424805
555,0.023039579391479492
556,0.02270960807800293
557,0.025325775146484375
558,0.029315710067749023
559,0.029449939727783203
560,0.02810382843017578
561,0.026746034622192383
562,0.021758556365966797
563,0.021910905838012695
564,0.023064851760864258
565,0.023376941680908203
566,0.023561716079711914
567,0.023643970489501953
568,0.02371978759765625
569,0.024103164672851562
570,0.023303985595703125
571,0.022991418838500977
572,0.023037433624267578
573,0.023723363876342773
574,0.023775339126586914
575,0.02327251434326172
576,0.023287057876586914
577,0.022611141204833984
578,0.023308277130126953
579,0.023392677307128906
580,0.023860931396484375
581,0.0230255126953125
582,0.023094654083251953
583,0.02349066734313965
584,0.023053407669067383
585,0.02376842498779297
586,0.024260759353637695
587,0.02361893653869629
588,0.023586034774780273
589,0.023584365844726562
590,0.023524045944213867
591,0.02332448959350586
592,0.023308515548706055
593,0.0233612060546875
594,0.023804664611816406
595,0.024524211883544922
596,0.0237884521484375
597,0.023485660552978516
598,0.023438453674316406
599,0.02338862419128418
600,0.023763656616210938
601,0.023108959197998047
602,0.023372411727905273
603,0.02345561981201172
604,0.023420333862304688
605,0.02298760414123535
606,0.024021625518798828
607,0.023904800415039062
608,0.023679256439208984
609,0.023940086364746094
610,0.02386784553527832
611,0.02401876449584961
612,0.023699283599853516
613,0.02371811866760254
614,0.02402329444885254
615,0.0242159366607666
616,0.023874998092651367
617,0.02345585823059082
618,0.02413344383239746
619,0.023794889450073242
620,0.024300575256347656
621,0.0230712890625
622,0.02300572395324707
623,0.02647113800048828
624,0.027668237686157227
625,0.028205394744873047
626,0.027802228927612305
627,0.02899932861328125
628,0.028540849685668945
629,0.023214340209960938
630,0.024129152297973633
631,0.024216651916503906
632,0.024178504943847656
633,0.02394700050354004
634,0.024943113327026367
635,0.024837493896484375
636,0.02507948875427246
637,0.025488615036010742
638,0.02513575553894043
639,0.0255429744720459
640,0.025177001953125
641,0.02207326889038086
642,0.022524595260620117
643,0.02604079246520996
644,0.028651952743530273
645,0.027662277221679688
646,0.028185606002807617
647,0.028204917907714844
648,0.02743053436279297
649,0.028334379196166992
650,0.028796911239624023
651,0.0289459228515625
652,0.028359651565551758
653,0.02786850929260254
654,0.02890801429748535
655,0.027711153030395508
656,0.02899312973022461
657,0.028647661209106445
658,0.02895331382751465
659,0.029824495315551758
660,0.028766632080078125
661,0.024074316024780273
662,0.023012638092041016
663,0.023881912231445312
664,0.024219274520874023
665,0.02523326873779297
666,0.0209197998046875
667,0.021722793579101562
668,0.02224564552307129
669,0.022764205932617188
670,0.02265334129333496
671,0.022598743438720703
672,0.02272319793701172
673,0.02275371551513672
674,0.022472620010375977
675,0.023229598999023438
676,0.022997140884399414
677,0.02360844612121582
678,0.022993087768554688
679,0.02284407615661621
680,0.0230715274810791
681,0.02095174789428711
682,0.022708892822265625
683,0.02258443832397461
684,0.023961782455444336
685,0.02324056625366211
686,0.02392268180847168
687,0.023393630981445312
688,0.024082422256469727
689,0.02388787269592285
690,0.023827314376831055
691,0.02410578727722168
692,0.023188114166259766
693,0.023246288299560547
694,0.02384638786315918
695,0.02390575408935547
696,0.023917675018310547
697,0.02431201934814453
698,0.023343563079833984
699,0.023473501205444336
700,0.023121118545532227
701,0.02388787269592285
702,0.023615121841430664
703,0.023092269897460938
704,0.023657560348510742
705,0.024493694305419922
706,0.02402520179748535
707,0.024029970169067383
708,0.023993253707885742
709,0.024840831756591797
710,0.02423548698425293
711,0.024676799774169922
712,0.023680448532104492
713,0.023768186569213867
714,0.023660659790039062
715,0.022449731826782227
716,0.0241854190826416
717,0.02660226821899414
718,0.02773118019104004
719,0.025232553482055664
720,0.020595073699951172
721,0.022490501403808594
722,0.022181272506713867
723,0.023163318634033203
724,0.023039817810058594
725,0.02248668670654297
726,0.023149967193603516
727,0.02301192283630371
728,0.022891998291015625
729,0.022137880325317383
730,0.024712800979614258
731,0.023026466369628906
732,0.02277398109436035
733,0.023367881774902344
734,0.02298116683959961
735,0.023267030715942383
736,0.023238182067871094
737,0.022005558013916016
738,0.022129297256469727
739,0.024340152740478516
740,0.023214340209960938
741,0.023508548736572266
742,0.02387523651123047
743,0.02359318733215332
744,0.02378249168395996
745,0.023492097854614258
746,0.022786378860473633
747,0.024512767791748047
748,0.02435159683227539
749,0.025181055068969727
750,0.026090621948242188
751,0.025795698165893555
752,0.02615523338317871
753,0.02636408805847168
754,0.025461912155151367
755,0.02523326873779297
756,0.024517536163330078
757,0.023102998733520508
758,0.023935794830322266
759,0.024369478225708008
760,0.024473905563354492
761,0.023531198501586914
762,0.0234987735748291
763,0.02559185028076172
764,0.02564525604248047
765,0.025783777236938477
766,0.021813154220581055
767,0.02223992347717285
768,0.02258014678955078
769,0.02308344841003418
770,0.023868560791015625
771,0.023815393447875977
772,0.022823810577392578
773,0.023609399795532227
774,0.02358865737915039
775,0.023377656936645508
776,0.023395776748657227
777,0.024214744567871094
778,0.024554014205932617
779,0.0248262882232666
780,0.02198648452758789
781,0.02406764030456543
782,0.026290178298950195
783,0.027553796768188477
784,0.026751279830932617
785,0.02751636505126953
786,0.028162240982055664
787,0.025188684463500977
788,0.02547621726989746
789,0.028578758239746094
790,0.03020930290222168
791,0.030777692794799805
792,0.03175544738769531
793,0.03130388259887695
794,0.02579355239868164
795,0.020624637603759766
796,0.02209639549255371
797,0.02174210548400879
798,0.022960662841796875
799,0.02236199378967285
800,0.022534847259521484
801,0.021879196166992188
802,0.02399134635925293
803,0.023428916931152344
804,0.01994490623474121
805,0.022634267807006836
806,0.022585630416870117
807,0.02205181121826172
808,0.021301746368408203
809,0.023952484130859375
810,0.024173259735107422
811,0.024591684341430664
812,0.025070905685424805
813,0.0244448184967041
814,0.025992393493652344
815,0.0253293514251709
816,0.024969816207885742
817,0.02483534812927246
818,0.025283098220825195
819,0.02579665184020996
820,0.026472091674804688
821,0.02503204345703125
822,0.025481462478637695
823,0.027750730514526367
824,0.02557516098022461
825,0.024996042251586914
826,0.026369333267211914
827,0.025452852249145508
828,0.022067785263061523
829,0.02480459213256836
830,0.023030996322631836
831,0.023795604705810547
832,0.02494335174560547
833,0.023577213287353516
834,0.02381443977355957
835,0.02527022361755371
836,0.02370285987854004
837,0.023867130279541016
838,0.024595022201538086
839,0.02459263801574707
840,0.024208784103393555
841,0.024719953536987305
842,0.026317596435546875
843,0.025728940963745117
844,0.026590824127197266
845,0.025049924850463867
846,0.023310422897338867
847,0.023622989654541016
848,0.027342557907104492
849,0.029228925704956055
850,0.033598899841308594
851,0.030192852020263672
852,0.02898430824279785
853,0.030301809310913086
854,0.029515504837036133
855,0.02964162826538086
856,0.02946639060974121
857,0.028559446334838867
858,0.029859066009521484
859,0.02977442741394043
860,0.029844999313354492
861,0.024759531021118164
862,0.028362274169921875
863,0.02860546112060547
864,0.028940439224243164
865,0.028593063354492188
866,0.028542041778564453
867,0.027444839477539062
868,0.029042482376098633
869,0.029259920120239258
870,0.029994726181030273
871,0.025825023651123047
872,0.020359277725219727
873,0.02164936065673828
874,0.02323126792907715
875,0.023766040802001953
876,0.027728557586669922
877,0.02807450294494629
878,0.028168916702270508
879,0.028649568557739258
880,0.028110742568969727
881,0.02921319007873535
882,0.025905847549438477
883,0.0195770263671875
884,0.02431654930114746
885,0.02320075035095215
886,0.026871442794799805
887,0.0405125617980957
888,0.029532194137573242
889,0.029313325881958008
890,0.029767513275146484
891,0.022673845291137695
892,0.022576332092285156
893,0.023345470428466797
894,0.02376413345336914
895,0.022997617721557617
896,0.02622056007385254
897,0.023848533630371094
898,0.026093244552612305
899,0.030199766159057617
900,0.029335975646972656
901,0.02698349952697754
902,0.028113126754760742
903,0.029256105422973633
904,0.028430461883544922
905,0.028748273849487305
906,0.029436349868774414
907,0.028229236602783203
908,0.024675607681274414
909,0.024847030639648438
910,0.028126955032348633
911,0.030890464782714844
912,0.026717662811279297
913,0.024378061294555664
914,0.026990890502929688
915,0.028376102447509766
916,0.02877354621887207
917,0.02701544761657715
918,0.032967567443847656
919,0.026380300521850586
920,0.031229734420776367
921,0.03229498863220215
922,0.03218221664428711
923,0.0320131778717041
924,0.031671762466430664
925,0.03171396255493164
926,0.030544519424438477
927,0.030483245849609375
928,0.029119253158569336
929,0.024020910263061523
930,0.026122570037841797
931,0.02971029281616211
932,0.04247117042541504
933,0.030399322509765625
934,0.02953052520751953
935,0.028916358947753906
936,0.029376506805419922
937,0.02842235565185547
938,0.02840256690979004
939,0.04263734817504883
940,0.03337430953979492
941,0.02601170539855957
942,0.025826454162597656
943,0.024489164352416992
944,0.024131059646606445
945,0.024108171463012695
946,0.02372455596923828
947,0.04110145568847656
948,0.03504347801208496
949,0.027940750122070312
950,0.02905583381652832
951,0.029611825942993164
952,0.030010223388671875
953,0.0242462158203125
954,0.024803876876831055
955,0.029896974563598633
956,0.03000020980834961
957,0.030017852783203125
958,0.029409170150756836
959,0.029320716857910156
960,0.023511648178100586
961,0.021364450454711914
962,0.02138972282409668
963,0.022837162017822266
964,0.02227497100830078
965,0.022459745407104492
966,0.022688865661621094
967,0.02338266372680664
968,0.0228424072265625
969,0.022615432739257812
970,0.0222623348236084
971,0.02296757698059082
972,0.02294015884399414
973,0.02301645278930664
974,0.02284073829650879
975,0.022608041763305664
976,0.022776126861572266
977,0.02315664291381836
978,0.022956371307373047
979,0.022930622100830078
980,0.02297067642211914
981,0.023639440536499023
982,0.022760868072509766
983,0.021699905395507812
984,0.024135351181030273
985,0.02807450294494629
986,0.028304576873779297
987,0.026911497116088867
988,0.04068422317504883
989,0.028403043746948242
990,0.027660846710205078
991,0.02775096893310547
992,0.029095888137817383
993,0.028395891189575195
994,0.029298782348632812
995,0.02870917320251465
996,0.02895331382751465
997,0.028597354888916016
998,0.028986215591430664
999,0.028882980346679688
1000,0.025056838989257812
